dateTimeLocal,deliveredKw
2021-09-30 17:00:00,
2021-09-30 17:15:00,0.840967
2021-09-30 17:30:00,0.677997
2021-09-30 17:45:00,0.494158
2021-09-30 18:00:00,0.290258
2021-09-30 18:15:00,0.073237
2021-09-30 18:30:00,0.0
2021-09-30 18:45:00,0.0
2021-09-30 19:00:00,0.0
2021-09-30 19:15:00,0.0
2021-09-30 19:30:00,0.0
2021-09-30 19:45:00,0.0
2021-09-30 20:00:00,0.0
2021-09-30 20:15:00,0.0
2021-09-30 20:30:00,0.0
2021-09-30 20:45:00,0.0
2021-09-30 21:00:00,0.0
2021-09-30 21:15:00,0.0
2021-09-30 21:30:00,0.0
2021-09-30 21:45:00,0.0
2021-09-30 22:00:00,0.0
2021-09-30 22:15:00,0.0
2021-09-30 22:30:00,0.0
2021-09-30 22:45:00,0.0
2021-09-30 23:00:00,0.0
2021-09-30 23:15:00,0.0
2021-09-30 23:30:00,0.0
2021-09-30 23:45:00,0.0
2021-10-01 00:00:00,0.0
2021-10-01 00:15:00,0.0
2021-10-01 00:30:00,0.0
2021-10-01 00:45:00,0.0
2021-10-01 01:00:00,0.0
2021-10-01 01:15:00,0.0
2021-10-01 01:30:00,0.0
2021-10-01 01:45:00,0.0
2021-10-01 02:00:00,0.0
2021-10-01 02:15:00,0.0
2021-10-01 02:30:00,0.0
2021-10-01 02:45:00,0.0
2021-10-01 03:00:00,0.0
2021-10-01 03:15:00,0.0
2021-10-01 03:30:00,0.0
2021-10-01 03:45:00,0.0
2021-10-01 04:00:00,0.0
2021-10-01 04:15:00,0.0
2021-10-01 04:30:00,0.0
2021-10-01 04:45:00,0.0
2021-10-01 05:00:00,
2021-10-01 05:15:00,0.0
2021-10-01 05:30:00,0.0
2021-10-01 05:45:00,0.0
2021-10-01 06:00:00,0.0
2021-10-01 06:15:00,0.0
2021-10-01 06:30:00,0.0
2021-10-01 06:45:00,0.010721
2021-10-01 07:00:00,0.208025
2021-10-01 07:15:00,0.522761
2021-10-01 07:30:00,0.644637
2021-10-01 07:45:00,0.654996
2021-10-01 08:00:00,0.862679
2021-10-01 08:15:00,1.009409
2021-10-01 08:30:00,1.181956
2021-10-01 08:45:00,1.466577
2021-10-01 09:00:00,1.758829
2021-10-01 09:15:00,2.129327
2021-10-01 09:30:00,2.388877
2021-10-01 09:45:00,2.590445
2021-10-01 10:00:00,2.73841
2021-10-01 10:15:00,2.95584
2021-10-01 10:30:00,3.152886
2021-10-01 10:45:00,3.267434
2021-10-01 11:00:00,3.48856
2021-10-01 11:15:00,3.589742
2021-10-01 11:30:00,3.68689
2021-10-01 11:45:00,3.795033
2021-10-01 12:00:00,3.982054
2021-10-01 12:15:00,4.213917
2021-10-01 12:30:00,4.174181
2021-10-01 12:45:00,4.217193
2021-10-01 13:00:00,4.022697
2021-10-01 13:15:00,4.111041
2021-10-01 13:30:00,4.007132
2021-10-01 13:45:00,3.910211
2021-10-01 14:00:00,3.784669
2021-10-01 14:15:00,3.642034
2021-10-01 14:30:00,3.478679
2021-10-01 14:45:00,3.307665
2021-10-01 15:00:00,3.116196
2021-10-01 15:15:00,2.889398
2021-10-01 15:30:00,2.652608
2021-10-01 15:45:00,2.436866
2021-10-01 16:00:00,2.224636
2021-10-01 16:15:00,1.988004
2021-10-01 16:30:00,1.683444
2021-10-01 16:45:00,1.301716
2021-10-01 17:00:00,
2021-10-01 17:15:00,0.845184
2021-10-01 17:30:00,0.691912
2021-10-01 17:45:00,0.507865
2021-10-01 18:00:00,0.235592
2021-10-01 18:15:00,0.037293
2021-10-01 18:30:00,0.0
2021-10-01 18:45:00,0.0
2021-10-01 19:00:00,0.0
2021-10-01 19:15:00,0.0
2021-10-01 19:30:00,0.0
2021-10-01 19:45:00,0.0
2021-10-01 20:00:00,0.0
2021-10-01 20:15:00,0.0
2021-10-01 20:30:00,0.0
2021-10-01 20:45:00,0.0
2021-10-01 21:00:00,0.0
2021-10-01 21:15:00,0.0
2021-10-01 21:30:00,0.0
2021-10-01 21:45:00,0.0
2021-10-01 22:00:00,0.0
2021-10-01 22:15:00,0.0
2021-10-01 22:30:00,0.0
2021-10-01 22:45:00,0.0
2021-10-01 23:00:00,0.0
2021-10-01 23:15:00,0.0
2021-10-01 23:30:00,0.0
2021-10-01 23:45:00,0.0
2021-10-02 00:00:00,0.0
2021-10-02 00:15:00,0.0
2021-10-02 00:30:00,0.0
2021-10-02 00:45:00,0.0
2021-10-02 01:00:00,0.0
2021-10-02 01:15:00,0.0
2021-10-02 01:30:00,0.0
2021-10-02 01:45:00,0.0
2021-10-02 02:00:00,0.0
2021-10-02 02:15:00,0.0
2021-10-02 02:30:00,0.0
2021-10-02 02:45:00,0.0
2021-10-02 03:00:00,0.0
2021-10-02 03:15:00,0.0
2021-10-02 03:30:00,0.0
2021-10-02 03:45:00,0.0
2021-10-02 04:00:00,0.0
2021-10-02 04:15:00,0.0
2021-10-02 04:30:00,0.0
2021-10-02 04:45:00,0.0
2021-10-02 05:00:00,
2021-10-02 05:15:00,0.0
2021-10-02 05:30:00,0.0
2021-10-02 05:45:00,0.0
2021-10-02 06:00:00,0.0
2021-10-02 06:15:00,0.0
2021-10-02 06:30:00,0.0
2021-10-02 06:45:00,0.013821
2021-10-02 07:00:00,0.099882
2021-10-02 07:15:00,0.459097
2021-10-02 07:30:00,0.583094
2021-10-02 07:45:00,0.502836
2021-10-02 08:00:00,0.663391
2021-10-02 08:15:00,0.599301
2021-10-02 08:30:00,0.71865
2021-10-02 08:45:00,1.292552
2021-10-02 09:00:00,1.772083
2021-10-02 09:15:00,2.133742
2021-10-02 09:30:00,2.340185
2021-10-02 09:45:00,2.52321
2021-10-02 10:00:00,2.703818
2021-10-02 10:15:00,3.056295
2021-10-02 10:30:00,2.314057
2021-10-02 10:45:00,2.340902
2021-10-02 11:00:00,3.20967
2021-10-02 11:15:00,3.744912
2021-10-02 11:30:00,3.765755
2021-10-02 11:45:00,3.714067
2021-10-02 12:00:00,3.795184
2021-10-02 12:15:00,3.960298
2021-10-02 12:30:00,3.897502
2021-10-02 12:45:00,3.931893
2021-10-02 13:00:00,3.911462
