dateTimeLocal,deliveredKw
2021-09-30 17:00:00,
2021-09-30 17:15:00,0.298632
2021-09-30 17:30:00,0.192666
2021-09-30 17:45:00,0.140948
2021-09-30 18:00:00,0.07641
2021-09-30 18:15:00,0.01073
2021-09-30 18:30:00,0.0
2021-09-30 18:45:00,0.0
2021-09-30 19:00:00,0.0
2021-09-30 19:15:00,0.0
2021-09-30 19:30:00,0.0
2021-09-30 19:45:00,0.0
2021-09-30 20:00:00,0.0
2021-09-30 20:15:00,0.0
2021-09-30 20:30:00,0.0
2021-09-30 20:45:00,0.0
2021-09-30 21:00:00,0.0
2021-09-30 21:15:00,0.0
2021-09-30 21:30:00,0.0
2021-09-30 21:45:00,0.0
2021-09-30 22:00:00,0.0
2021-09-30 22:15:00,0.0
2021-09-30 22:30:00,0.0
2021-09-30 22:45:00,0.0
2021-09-30 23:00:00,0.0
2021-09-30 23:15:00,0.0
2021-09-30 23:30:00,0.0
2021-09-30 23:45:00,0.0
2021-10-01 00:00:00,0.0
2021-10-01 00:15:00,0.0
2021-10-01 00:30:00,0.0
2021-10-01 00:45:00,0.0
2021-10-01 01:00:00,0.0
2021-10-01 01:15:00,0.0
2021-10-01 01:30:00,0.0
2021-10-01 01:45:00,0.0
2021-10-01 02:00:00,0.0
2021-10-01 02:15:00,0.0
2021-10-01 02:30:00,0.0
2021-10-01 02:45:00,0.0
2021-10-01 03:00:00,0.0
2021-10-01 03:15:00,0.0
2021-10-01 03:30:00,0.0
2021-10-01 03:45:00,0.0
2021-10-01 04:00:00,0.0
2021-10-01 04:15:00,0.0
2021-10-01 04:30:00,0.0
2021-10-01 04:45:00,0.0
2021-10-01 05:00:00,
2021-10-01 05:15:00,0.0
2021-10-01 05:30:00,0.0
2021-10-01 05:45:00,0.0
2021-10-01 06:00:00,0.0
2021-10-01 06:15:00,0.0
2021-10-01 06:30:00,0.0
2021-10-01 06:45:00,0.014578
2021-10-01 07:00:00,0.077521
2021-10-01 07:15:00,0.151558
2021-10-01 07:30:00,0.420766
2021-10-01 07:45:00,1.140363
2021-10-01 08:00:00,2.039709
2021-10-01 08:15:00,2.624061
2021-10-01 08:30:00,3.080234
2021-10-01 08:45:00,3.435054
2021-10-01 09:00:00,3.765597
2021-10-01 09:15:00,4.143502
2021-10-01 09:30:00,4.45242
2021-10-01 09:45:00,4.706262
2021-10-01 10:00:00,4.966896
2021-10-01 10:15:00,5.260775
2021-10-01 10:30:00,5.441384
2021-10-01 10:45:00,5.599669
2021-10-01 11:00:00,5.792826
2021-10-01 11:15:00,5.893856
2021-10-01 11:30:00,6.015385
2021-10-01 11:45:00,6.054043
2021-10-01 12:00:00,6.111738
2021-10-01 12:15:00,6.100401
2021-10-01 12:30:00,6.075738
2021-10-01 12:45:00,6.068579
2021-10-01 13:00:00,6.03024
2021-10-01 13:15:00,5.935916
2021-10-01 13:30:00,5.822211
2021-10-01 13:45:00,5.710365
2021-10-01 14:00:00,5.538716
2021-10-01 14:15:00,5.313561
2021-10-01 14:30:00,5.102909
2021-10-01 14:45:00,4.843513
2021-10-01 15:00:00,4.56045
2021-10-01 15:15:00,4.235221
2021-10-01 15:30:00,3.913976
2021-10-01 15:45:00,3.554252
2021-10-01 16:00:00,3.083915
2021-10-01 16:15:00,2.360776
2021-10-01 16:30:00,1.762537
2021-10-01 16:45:00,1.172817
2021-10-01 17:00:00,
2021-10-01 17:15:00,0.226924
2021-10-01 17:30:00,0.150992
2021-10-01 17:45:00,0.10876
2021-10-01 18:00:00,0.0553
2021-10-01 18:15:00,8e-05
2021-10-01 18:30:00,0.0
2021-10-01 18:45:00,0.0
2021-10-01 19:00:00,0.0
2021-10-01 19:15:00,0.0
2021-10-01 19:30:00,0.0
2021-10-01 19:45:00,0.0
2021-10-01 20:00:00,0.0
2021-10-01 20:15:00,0.0
2021-10-01 20:30:00,0.0
2021-10-01 20:45:00,0.0
2021-10-01 21:00:00,0.0
2021-10-01 21:15:00,0.0
2021-10-01 21:30:00,0.0
2021-10-01 21:45:00,0.0
2021-10-01 22:00:00,0.0
2021-10-01 22:15:00,0.0
2021-10-01 22:30:00,0.0
2021-10-01 22:45:00,0.0
2021-10-01 23:00:00,0.0
2021-10-01 23:15:00,0.0
2021-10-01 23:30:00,0.0
2021-10-01 23:45:00,0.0
2021-10-02 00:00:00,0.0
2021-10-02 00:15:00,0.0
2021-10-02 00:30:00,0.0
2021-10-02 00:45:00,0.0
2021-10-02 01:00:00,0.0
2021-10-02 01:15:00,0.0
2021-10-02 01:30:00,0.0
2021-10-02 01:45:00,0.0
2021-10-02 02:00:00,0.0
2021-10-02 02:15:00,0.0
2021-10-02 02:30:00,0.0
2021-10-02 02:45:00,0.0
2021-10-02 03:00:00,0.0
2021-10-02 03:15:00,0.0
2021-10-02 03:30:00,0.0
2021-10-02 03:45:00,0.0
2021-10-02 04:00:00,0.0
2021-10-02 04:15:00,0.0
2021-10-02 04:30:00,0.0
2021-10-02 04:45:00,0.0
2021-10-02 05:00:00,
2021-10-02 05:15:00,0.0
2021-10-02 05:30:00,0.0
2021-10-02 05:45:00,0.0
2021-10-02 06:00:00,0.0
2021-10-02 06:15:00,0.0
2021-10-02 06:30:00,0.0
2021-10-02 06:45:00,0.041682
2021-10-02 07:00:00,0.168065
2021-10-02 07:15:00,0.322253
2021-10-02 07:30:00,0.582608
2021-10-02 07:45:00,0.679874
2021-10-02 08:00:00,1.414583
2021-10-02 08:15:00,1.489239
2021-10-02 08:30:00,3.077676
2021-10-02 08:45:00,3.318043
2021-10-02 09:00:00,3.643491
2021-10-02 09:15:00,4.022699
2021-10-02 09:30:00,4.311328
2021-10-02 09:45:00,4.561161
2021-10-02 10:00:00,4.828939
2021-10-02 10:15:00,5.280488
2021-10-02 10:30:00,4.179683
2021-10-02 10:45:00,3.82489
2021-10-02 11:00:00,4.984925
2021-10-02 11:15:00,6.287015
2021-10-02 11:30:00,6.059081
2021-10-02 11:45:00,5.880344
2021-10-02 12:00:00,5.786851
2021-10-02 12:15:00,5.78165
2021-10-02 12:30:00,5.731399
2021-10-02 12:45:00,5.714145
2021-10-02 13:00:00,5.705009
2021-10-02 13:15:00,5.641399
2021-10-02 13:30:00,5.515731
2021-10-02 13:45:00,5.428003
2021-10-02 14:00:00,5.271467
2021-10-02 14:15:00,4.98955
2021-10-02 14:30:00,4.80049
2021-10-02 14:45:00,4.561925
2021-10-02 15:00:00,4.302391
2021-10-02 15:15:00,3.9917
2021-10-02 15:30:00,3.649316
2021-10-02 15:45:00,2.75795
2021-10-02 16:00:00,2.111822
2021-10-02 16:15:00,1.532239
2021-10-02 16:30:00,1.590127
2021-10-02 16:45:00,1.035547
2021-10-02 17:00:00,
2021-10-02 17:15:00,0.493795
2021-10-02 17:30:00,0.450075
2021-10-02 17:45:00,0.358881
2021-10-02 18:00:00,0.226661
2021-10-02 18:15:00,0.058577
2021-10-02 18:30:00,0.0
2021-10-02 18:45:00,0.0
2021-10-02 19:00:00,0.0
2021-10-02 19:15:00,0.0
2021-10-02 19:30:00,0.0
2021-10-02 19:45:00,0.0
2021-10-02 20:00:00,0.0
2021-10-02 20:15:00,0.0
2021-10-02 20:30:00,0.0
2021-10-02 20:45:00,0.0
2021-10-02 21:00:00,0.0
2021-10-02 21:15:00,0.0
2021-10-02 21:30:00,0.0
2021-10-02 21:45:00,0.0
2021-10-02 22:00:00,0.0
2021-10-02 22:15:00,0.0
2021-10-02 22:30:00,0.0
2021-10-02 22:45:00,0.0
2021-10-02 23:00:00,0.0
2021-10-02 23:15:00,0.0
2021-10-02 23:30:00,0.0
2021-10-02 23:45:00,0.0
2021-10-03 00:00:00,0.0
2021-10-03 00:15:00,0.0
2021-10-03 00:30:00,0.0
2021-10-03 00:45:00,0.0
2021-10-03 01:00:00,0.0
2021-10-03 01:15:00,0.0
2021-10-03 01:30:00,0.0
2021-10-03 01:45:00,0.0
2021-10-03 02:00:00,0.0
2021-10-03 02:15:00,0.0
2021-10-03 02:30:00,0.0
2021-10-03 02:45:00,0.0
2021-10-03 03:00:00,0.0
2021-10-03 03:15:00,0.0
2021-10-03 03:30:00,0.0
2021-10-03 03:45:00,0.0
2021-10-03 04:00:00,0.0
2021-10-03 04:15:00,0.0
2021-10-03 04:30:00,0.0
2021-10-03 04:45:00,0.0
2021-10-03 05:00:00,
2021-10-03 05:15:00,0.0
2021-10-03 05:30:00,0.0
2021-10-03 05:45:00,0.0
2021-10-03 06:00:00,0.0
2021-10-03 06:15:00,0.0
2021-10-03 06:30:00,0.0
2021-10-03 06:45:00,0.010163
2021-10-03 07:00:00,0.116625
2021-10-03 07:15:00,0.226777
2021-10-03 07:30:00,0.400203
2021-10-03 07:45:00,0.890092
2021-10-03 08:00:00,1.63417
2021-10-03 08:15:00,2.16596
2021-10-03 08:30:00,1.317976
2021-10-03 08:45:00,1.907126
2021-10-03 09:00:00,3.324676
2021-10-03 09:15:00,3.533537
2021-10-03 09:30:00,3.03845
2021-10-03 09:45:00,3.109404
2021-10-03 10:00:00,1.888759
2021-10-03 10:15:00,2.642529
2021-10-03 10:30:00,3.050794
2021-10-03 10:45:00,4.225448
2021-10-03 11:00:00,3.36289
2021-10-03 11:15:00,3.106965
2021-10-03 11:30:00,2.775032
2021-10-03 11:45:00,3.811926
2021-10-03 12:00:00,6.421301
2021-10-03 12:15:00,6.041433
2021-10-03 12:30:00,5.963776
2021-10-03 12:45:00,5.931478
2021-10-03 13:00:00,5.785101
2021-10-03 13:15:00,5.717208
2021-10-03 13:30:00,5.192866
2021-10-03 13:45:00,5.612039
2021-10-03 14:00:00,5.110669
2021-10-03 14:15:00,4.727821
2021-10-03 14:30:00,4.957505
2021-10-03 14:45:00,4.308867
2021-10-03 15:00:00,4.153867
2021-10-03 15:15:00,4.102786
2021-10-03 15:30:00,3.769115
2021-10-03 15:45:00,3.291735
2021-10-03 16:00:00,2.887319
2021-10-03 16:15:00,2.260966
2021-10-03 16:30:00,1.648478
2021-10-03 16:45:00,1.040672
2021-10-03 17:00:00,
2021-10-03 17:15:00,0.27008
2021-10-03 17:30:00,0.195009
2021-10-03 17:45:00,0.156101
2021-10-03 18:00:00,0.088367
2021-10-03 18:15:00,0.007924
2021-10-03 18:30:00,0.0
2021-10-03 18:45:00,0.0
2021-10-03 19:00:00,0.0
2021-10-03 19:15:00,0.0
2021-10-03 19:30:00,0.0
2021-10-03 19:45:00,0.0
2021-10-03 20:00:00,0.0
2021-10-03 20:15:00,0.0
2021-10-03 20:30:00,0.0
2021-10-03 20:45:00,0.0
2021-10-03 21:00:00,0.0
2021-10-03 21:15:00,0.0
2021-10-03 21:30:00,0.0
2021-10-03 21:45:00,0.0
2021-10-03 22:00:00,0.0
2021-10-03 22:15:00,0.0
2021-10-03 22:30:00,0.0
2021-10-03 22:45:00,0.0
2021-10-03 23:00:00,0.0
2021-10-03 23:15:00,0.0
2021-10-03 23:30:00,0.0
2021-10-03 23:45:00,0.0
2021-10-04 00:00:00,0.0
2021-10-04 00:15:00,0.0
2021-10-04 00:30:00,0.0
2021-10-04 00:45:00,0.0
2021-10-04 01:00:00,0.0
2021-10-04 01:15:00,0.0
2021-10-04 01:30:00,0.0
2021-10-04 01:45:00,0.0
2021-10-04 02:00:00,0.0
2021-10-04 02:15:00,0.0
2021-10-04 02:30:00,0.0
2021-10-04 02:45:00,0.0
2021-10-04 03:00:00,0.0
2021-10-04 03:15:00,0.0
2021-10-04 03:30:00,0.0
2021-10-04 03:45:00,0.0
2021-10-04 04:00:00,0.0
2021-10-04 04:15:00,0.0
2021-10-04 04:30:00,0.0
2021-10-04 04:45:00,0.0
2021-10-04 05:00:00,
2021-10-04 05:15:00,0.0
2021-10-04 05:30:00,0.0
2021-10-04 05:45:00,0.0
2021-10-04 06:00:00,0.0
2021-10-04 06:15:00,0.0
2021-10-04 06:30:00,0.0
2021-10-04 06:45:00,0.005727
2021-10-04 07:00:00,0.118617
2021-10-04 07:15:00,0.316271
2021-10-04 07:30:00,0.627475
2021-10-04 07:45:00,0.726219
2021-10-04 08:00:00,1.927609
2021-10-04 08:15:00,2.529357
2021-10-04 08:30:00,1.96393
2021-10-04 08:45:00,1.090466
2021-10-04 09:00:00,2.029682
2021-10-04 09:15:00,2.930204
2021-10-04 09:30:00,4.189839
2021-10-04 09:45:00,3.23889
2021-10-04 10:00:00,2.209793
2021-10-04 10:15:00,2.732963
2021-10-04 10:30:00,3.864935
2021-10-04 10:45:00,2.651364
2021-10-04 11:00:00,2.405878
2021-10-04 11:15:00,1.017967
2021-10-04 11:30:00,2.14417
2021-10-04 11:45:00,6.222145
2021-10-04 12:00:00,1.352818
2021-10-04 12:15:00,0.993278
2021-10-04 12:30:00,0.981727
2021-10-04 12:45:00,2.284041
2021-10-04 13:00:00,4.187919
2021-10-04 13:15:00,3.3398
2021-10-04 13:30:00,3.33696
2021-10-04 13:45:00,4.351309
2021-10-04 14:00:00,4.570162
2021-10-04 14:15:00,5.042945
2021-10-04 14:30:00,4.394968
2021-10-04 14:45:00,2.60285
2021-10-04 15:00:00,0.511511
2021-10-04 15:15:00,0.503826
2021-10-04 15:30:00,2.442555
2021-10-04 15:45:00,2.067389
2021-10-04 16:00:00,2.073508
2021-10-04 16:15:00,0.945004
2021-10-04 16:30:00,2.157414
2021-10-04 16:45:00,1.269561
2021-10-04 17:00:00,
2021-10-04 17:15:00,0.458071
2021-10-04 17:30:00,0.275533
2021-10-04 17:45:00,0.184993
2021-10-04 18:00:00,0.09938
2021-10-04 18:15:00,0.014658
2021-10-04 18:30:00,0.0
2021-10-04 18:45:00,0.0
2021-10-04 19:00:00,0.0
2021-10-04 19:15:00,0.0
2021-10-04 19:30:00,0.0
2021-10-04 19:45:00,0.0
2021-10-04 20:00:00,0.0
2021-10-04 20:15:00,0.0
2021-10-04 20:30:00,0.0
2021-10-04 20:45:00,0.0
2021-10-04 21:00:00,0.0
2021-10-04 21:15:00,0.0
2021-10-04 21:30:00,0.0
2021-10-04 21:45:00,0.0
2021-10-04 22:00:00,0.0
2021-10-04 22:15:00,0.0
2021-10-04 22:30:00,0.0
2021-10-04 22:45:00,0.0
2021-10-04 23:00:00,0.0
2021-10-04 23:15:00,0.0
2021-10-04 23:30:00,0.0
2021-10-04 23:45:00,0.0
2021-10-05 00:00:00,0.0
2021-10-05 00:15:00,0.0
2021-10-05 00:30:00,0.0
2021-10-05 00:45:00,0.0
2021-10-05 01:00:00,0.0
2021-10-05 01:15:00,0.0
2021-10-05 01:30:00,0.0
2021-10-05 01:45:00,0.0
2021-10-05 02:00:00,0.0
2021-10-05 02:15:00,0.0
2021-10-05 02:30:00,0.0
2021-10-05 02:45:00,0.0
2021-10-05 03:00:00,0.0
2021-10-05 03:15:00,0.0
2021-10-05 03:30:00,0.0
2021-10-05 03:45:00,0.0
2021-10-05 04:00:00,0.0
2021-10-05 04:15:00,0.0
2021-10-05 04:30:00,0.0
2021-10-05 04:45:00,0.0
2021-10-05 05:00:00,
2021-10-05 05:15:00,0.0
2021-10-05 05:30:00,0.0
2021-10-05 05:45:00,0.0
2021-10-05 06:00:00,0.0
2021-10-05 06:15:00,0.0
2021-10-05 06:30:00,0.0
2021-10-05 06:45:00,0.01003
2021-10-05 07:00:00,0.091684
2021-10-05 07:15:00,0.207445
2021-10-05 07:30:00,0.334342
2021-10-05 07:45:00,0.653749
2021-10-05 08:00:00,0.82503
2021-10-05 08:15:00,0.29145
2021-10-05 08:30:00,0.647917
2021-10-05 08:45:00,0.837339
2021-10-05 09:00:00,1.184663
2021-10-05 09:15:00,1.284329
2021-10-05 09:30:00,2.709508
2021-10-05 09:45:00,2.690501
2021-10-05 10:00:00,2.665508
2021-10-05 10:15:00,2.783711
2021-10-05 10:30:00,1.723678
2021-10-05 10:45:00,1.815084
2021-10-05 11:00:00,1.246927
2021-10-05 11:15:00,1.614269
2021-10-05 11:30:00,1.683365
2021-10-05 11:45:00,4.193981
2021-10-05 12:00:00,5.037219
2021-10-05 12:15:00,6.218805
2021-10-05 12:30:00,6.175409
2021-10-05 12:45:00,6.078167
2021-10-05 13:00:00,6.039481
2021-10-05 13:15:00,5.95659
2021-10-05 13:30:00,5.88006
2021-10-05 13:45:00,5.722622
2021-10-05 14:00:00,4.640865
2021-10-05 14:15:00,5.283163
2021-10-05 14:30:00,3.879243
2021-10-05 14:45:00,5.441487
2021-10-05 15:00:00,2.441369
2021-10-05 15:15:00,4.759658
2021-10-05 15:30:00,3.873769
2021-10-05 15:45:00,3.374763
2021-10-05 16:00:00,2.940074
2021-10-05 16:15:00,2.392979
2021-10-05 16:30:00,1.674602
2021-10-05 16:45:00,1.348792
2021-10-05 17:00:00,
2021-10-05 17:15:00,0.323364
2021-10-05 17:30:00,0.197518
2021-10-05 17:45:00,0.130174
2021-10-05 18:00:00,0.070455
2021-10-05 18:15:00,0.004658
2021-10-05 18:30:00,0.0
2021-10-05 18:45:00,0.0
2021-10-05 19:00:00,0.0
2021-10-05 19:15:00,0.0
2021-10-05 19:30:00,0.0
2021-10-05 19:45:00,0.0
2021-10-05 20:00:00,0.0
2021-10-05 20:15:00,0.0
2021-10-05 20:30:00,0.0
2021-10-05 20:45:00,0.0
2021-10-05 21:00:00,0.0
2021-10-05 21:15:00,0.0
2021-10-05 21:30:00,0.0
2021-10-05 21:45:00,0.0
2021-10-05 22:00:00,0.0
2021-10-05 22:15:00,0.0
2021-10-05 22:30:00,0.0
2021-10-05 22:45:00,0.0
2021-10-05 23:00:00,0.0
2021-10-05 23:15:00,0.0
2021-10-05 23:30:00,0.0
2021-10-05 23:45:00,0.0
2021-10-06 00:00:00,0.0
2021-10-06 00:15:00,0.0
2021-10-06 00:30:00,0.0
2021-10-06 00:45:00,0.0
2021-10-06 01:00:00,0.0
2021-10-06 01:15:00,0.0
2021-10-06 01:30:00,0.0
2021-10-06 01:45:00,0.0
2021-10-06 02:00:00,0.0
2021-10-06 02:15:00,0.0
2021-10-06 02:30:00,0.0
2021-10-06 02:45:00,0.0
2021-10-06 03:00:00,0.0
2021-10-06 03:15:00,0.0
2021-10-06 03:30:00,0.0
2021-10-06 03:45:00,0.0
2021-10-06 04:00:00,0.0
2021-10-06 04:15:00,0.0
2021-10-06 04:30:00,0.0
2021-10-06 04:45:00,0.0
2021-10-06 05:00:00,
2021-10-06 05:15:00,0.0
2021-10-06 05:30:00,0.0
2021-10-06 05:45:00,0.0
2021-10-06 06:00:00,0.0
2021-10-06 06:15:00,0.0
2021-10-06 06:30:00,0.0
2021-10-06 06:45:00,0.0
2021-10-06 07:00:00,0.0
2021-10-06 07:15:00,0.009614
2021-10-06 07:30:00,0.059208
2021-10-06 07:45:00,0.11765
2021-10-06 08:00:00,0.217935
2021-10-06 08:15:00,0.311352
2021-10-06 08:30:00,0.593185
2021-10-06 08:45:00,0.692407
2021-10-06 09:00:00,0.40831
2021-10-06 09:15:00,0.261859
2021-10-06 09:30:00,0.23523
2021-10-06 09:45:00,0.222005
2021-10-06 10:00:00,0.356406
2021-10-06 10:15:00,0.626137
